clip_id,path,device,material,region,pressure_mpa,flow_ms,noise_category,window,rep,md5,group_id,fold
c9e80dc5945f0,environmental noise/alarm_1-NA-noise logger_1-2.wav,noise logger,NA,NA,NA,NA,alarm_1,1,,f6f2cbcd8f9beec8c636f69f4689e3f1,gd4dd0ea349,val
c9e89eab2ddf2,leak acoustic data/ductile iron-NA-0.3286 MPa-1.40 ms-noise logger-0-1.wav,noise logger,ductile iron,NA,0.3286 MPa,1.40 ms,NA,0,,e1b22a4a8a79425849e32821597a8a56,gbcefe1b7d2,train
c9e904ad56dd0,leak acoustic data/ductile iron-NA-0.3248 MPa-1.05 ms-noise logger-0-1_1.wav,noise logger,ductile iron,NA,0.3248 MPa,1.05 ms,NA,0,1,62cd9b9e74e1665792f762285caac478,g1052d23d66,val
c9eaed9c635c2,leak acoustic data/ductile iron-zone 1-0.32 MPa-NA-hydrophone-0-1.wav,hydrophone,ductile iron,zone 1,0.32 MPa,NA,NA,0,,e922788eae3428e467cc91d07731c958,g3e25888c07,train
c9eec73b47d50,no leak acoustic data/pe-NA-NA-NA-hydrophone_1-2_2.wav,hydrophone,pe,NA,NA,NA,NA,1,2,93e48978291e651f4a3c578891e5db24,g46286703fa,train
c9f12c265e22e,leak acoustic data/steel-zone 1-0.32 MPa-NA-hydrophone-0-1.wav,hydrophone,steel,zone 1,0.32 MPa,NA,NA,0,,4465ef7d872246b98f315729f94d9be0,g65d54c7887,val
c9f80419ffb2c,environmental noise/engine_6-NA-noise logger_3-4.wav,noise logger,NA,NA,NA,NA,engine_6,3,,6dc38592f6553cde3fe4928c67ac3fcf,g23dfe47d1a,test
c9f8a8c9ec27a,no leak acoustic data/pe-NA-NA-NA-noise logger_4-5_9.wav,noise logger,pe,NA,NA,NA,NA,4,9,c9e150dde55415f643d45f53a68ff403,g46286703fa,train
c9f921094631f,no leak acoustic data/pe-zone 2-NA-NA-noise logger_0-1_5.wav,noise logger,pe,zone 2,NA,NA,NA,0,5,0d95f0dae02ea803affe9116cbb48250,g3aa9a8f111,val
c9f9ff446d3f2,no leak acoustic data/pe-zone 2-NA-NA-noise logger_2-3_7.wav,noise logger,pe,zone 2,NA,NA,NA,2,7,823e14a8c4053a3245a58247d0c972ae,g3aa9a8f111,val
c9fdeab004cad,no leak acoustic data/ductile iron-zone 2-NA-NA-noise logger_2-3_4.wav,noise logger,ductile iron,zone 2,NA,NA,NA,2,4,ffddf3477b7c062855a46190a336b696,ga4d5f79c1b,test
ca04a5b102f58,leak acoustic data/pe-NA-0.2405 MPa-4.00 ms-noise logger-0-1.wav,noise logger,pe,NA,0.2405 MPa,4.00 ms,NA,0,,f7f5c7b1bab196ad11917ddc6c5ca12d,gfb07c776d5,test
ca060cc57486c,no leak acoustic data/pe-NA-NA-NA-noise logger_0-1_3.wav,noise logger,pe,NA,NA,NA,NA,0,3,5e12832c5a062ed3e9ba888ca7eb874a,g46286703fa,train
ca072be8edf7e,leak acoustic data/ductile iron-zone 1-0.25 MPa-NA-hydrophone-0-1_1.wav,hydrophone,ductile iron,zone 1,0.25 MPa,NA,NA,0,1,cddb6500cfbf73a2be8fb85445c68fc4,g137a73d92f,val
ca0aae95c01f0,leak acoustic data/pe-zone 2-0.326 MPa-0.18 ms-noise logger-0-1.wav,noise logger,pe,zone 2,0.326 MPa,0.18 ms,NA,0,,084578dcd084cd7fe66047dd20aa5239,g2dbaa049ec,test
ca100aebb6d89,no leak acoustic data/ductile iron-zone 2-NA-NA-hydrophone_2-3_3.wav,hydrophone,ductile iron,zone 2,NA,NA,NA,2,3,9885ef2f9bfaa936234d91661011232c,ga4d5f79c1b,test
ca218cedcfb92,no leak acoustic data/pe-NA-NA-NA-noise logger_3-4_3.wav,noise logger,pe,NA,NA,NA,NA,3,3,aa898f69147ae04217a7c512ffecd5aa,g46286703fa,train
ca21b4eb5ddf2,leak acoustic data/ductile iron-NA-0.1192 MPa-2.95 ms-noise logger-0-1.wav,noise logger,ductile iron,NA,0.1192 MPa,2.95 ms,NA,0,,235e3de76568620918496066e7191c42,gf3773ae361,train
ca231577fb9d2,environmental noise/dog_2-NA-noise logger_3-4.wav,noise logger,NA,NA,NA,NA,dog_2,3,,e1fa6c7f0321b13bd466b4ba528ca2da,gc1340893eb,train
ca2407744778e,no leak acoustic data/ductile iron-zone 2-NA-NA-hydrophone_1-2_1.wav,hydrophone,ductile iron,zone 2,NA,NA,NA,1,1,f2e75c13a07826b417a6d981357319c5,ga4d5f79c1b,test
ca26346853052,no leak acoustic data/pe-NA-NA-NA-hydrophone_1-2.wav,hydrophone,pe,NA,NA,NA,NA,1,,b8fa676d7dba659b52d1620ec33d1a22,g46286703fa,train
ca284c3204ae3,leak acoustic data/pvc-zone 1-0.32 MPa-NA-noise logger-0-1_3.wav,noise logger,pvc,zone 1,0.32 MPa,NA,NA,0,3,9b304ea9452da56b839595d1c3d1b7b6,ge5a09394ed,train
ca2a5550fdad4,no leak acoustic data/ductile iron-NA-NA-NA-noise logger_2-3_5.wav,noise logger,ductile iron,NA,NA,NA,NA,2,5,d292f889a6cf11ad80cca3012396bd46,g07ac25f1e0,train
ca3a0d82b36b7,leak acoustic data/pe-NA-0.3267 MPa-0.95 ms-noise logger-0-1_1.wav,noise logger,pe,NA,0.3267 MPa,0.95 ms,NA,0,1,f53a71b9c81672b8d65a08d4995c0127,g33178462bd,train
ca3d8a55830c5,environmental noise/drilling_2-NA-noise logger_2-3.wav,noise logger,NA,NA,NA,NA,drilling_2,2,,d267b476c937d289f720d8547c6d0931,g43a5b2e02e,val
ca41b92332b26,environmental noise/drilling_1-NA-noise logger_0-1.wav,noise logger,NA,NA,NA,NA,drilling_1,0,,abdef27d07b5b3196272970aa92720a1,g7318b6ee2e,train
ca43e784d4e6d,no leak acoustic data/pe-zone 2-NA-NA-hydrophone_1-2_2.wav,hydrophone,pe,zone 2,NA,NA,NA,1,2,8836022386471da583f1046830b8ab64,g3aa9a8f111,val
ca4405e0d5291,leak acoustic data/pe-NA-0.2425 MPa-4.01 ms-noise logger-0-1.wav,noise logger,pe,NA,0.2425 MPa,4.01 ms,NA,0,,2368049baeec3d4ad69300b0a6cd1da7,gd5a38bc872,train
ca462d40cc1f5,no leak acoustic data/NA-zone 2-NA-NA-noise logger_2-3.wav,noise logger,NA,zone 2,NA,NA,NA,2,,afe0e1b26deb034f06d5497fe9d5fa2c,g4a6d62802d,train
ca46fdc0b22e0,leak acoustic data/ductile iron-zone 2-0.315 MPa-1.34 ms-noise logger-0-1.wav,noise logger,ductile iron,zone 2,0.315 MPa,1.34 ms,NA,0,,59055c0bdd2814540df1c1d6bf625ece,g411f1c3a8a,train
ca520a01f2166,no leak acoustic data/pe-zone 2-NA-NA-hydrophone_4-5_3.wav,hydrophone,pe,zone 2,NA,NA,NA,4,3,4197c64a4d2ada659c85562ce88eeea3,g3aa9a8f111,val
ca59a841b7f2d,environmental noise/drilling_8-NA-noise logger_1-2.wav,noise logger,NA,NA,NA,NA,drilling_8,1,,3c0c8234b4b1979ca299e877e1e8636f,g9ab0cbcb70,train
ca5b800086916,leak acoustic data/pe-NA-0.322 MPa-0.11 ms-hydrophone-0-1.wav,hydrophone,pe,NA,0.322 MPa,0.11 ms,NA,0,,6ff4f970ea753fd51107588c162612b9,g1226a5d9ec,val
ca5f5336b1525,no leak acoustic data/pe-zone 2-NA-NA-noise logger_1-2_5.wav,noise logger,pe,zone 2,NA,NA,NA,1,5,3c5a16f94782752025d8da87fdde3c95,g3aa9a8f111,val
ca69cd7fb29cb,leak acoustic data/ductile iron-NA-0.2095 MPa-3.70 ms-noise logger-0-1.wav,noise logger,ductile iron,NA,0.2095 MPa,3.70 ms,NA,0,,f962702f6aeea66718ebaeee0779951f,gfb8be03274,test
ca69d6f75a350,leak acoustic data/pe-zone 2-0.3172 MPa-0.95 ms-hydrophone-0-1.wav,hydrophone,pe,zone 2,0.3172 MPa,0.95 ms,NA,0,,3d4c36172c2da9598f6feeaca9ed55e2,ga7bab1b774,train
ca6c409dcee37,leak acoustic data/pe-NA-0.1771 MPa-3.62 ms-noise logger-0-1.wav,noise logger,pe,NA,0.1771 MPa,3.62 ms,NA,0,,56623ad478b22815529c97a907a212b6,gdc4d4d1b74,train
ca6e1f5ebe3ea,leak acoustic data/ductile iron-NA-0.3179 MPa-0.51 ms-hydrophone-4-5.wav,hydrophone,ductile iron,NA,0.3179 MPa,0.51 ms,NA,4,,ad074d6c9424d47b3b1b039741918696,gfe9a7ba473,val
ca6e9d0396efb,no leak acoustic data/pe-zone 2-NA-NA-hydrophone_3-4_1.wav,hydrophone,pe,zone 2,NA,NA,NA,3,1,41bd5b4749d4f6df05da081f726e3fc1,g3aa9a8f111,val
ca72bf20e16e1,leak acoustic data/pe-NA-0.3249 MPa-1.68 ms-noise logger-0-1.wav,noise logger,pe,NA,0.3249 MPa,1.68 ms,NA,0,,c820602e813d06e8bd4c92842e301a97,g23d60a5b3b,train
ca785ee839f07,leak acoustic data/pe-NA-0.1545 MPa-3.36 ms-noise logger-0-1_3.wav,noise logger,pe,NA,0.1545 MPa,3.36 ms,NA,0,3,633f976f745743ee973cc07d7b0aa8fd,gdc4d4d1b74,train
ca78aa8b431d7,leak acoustic data/pe-NA-0.2755 MPa-4.38 ms-noise logger-0-1.wav,noise logger,pe,NA,0.2755 MPa,4.38 ms,NA,0,,ef1dc654aed991dc064b68bc495ab420,gf05d2e1f49,train
ca7a143288c49,no leak acoustic data/ductile iron-zone 1-NA-NA-noise logger_2-3_1.wav,noise logger,ductile iron,zone 1,NA,NA,NA,2,1,40645dfcb5ded04092948d5b73fee3ea,gd2da168526,train
ca8096a64f8ae,no leak acoustic data/ductile iron-zone 2-NA-NA-noise logger_0-1_3.wav,noise logger,ductile iron,zone 2,NA,NA,NA,0,3,3ed58f09666623dc003dd8776e02720c,ga4d5f79c1b,test
ca8ba0300e053,environmental noise/engine_6-NA-noise logger_0-1.wav,noise logger,NA,NA,NA,NA,engine_6,0,,a6a327873c55050921cd9e69d0e13b14,g23dfe47d1a,test
ca92e7e3c8a65,no leak acoustic data/pe-NA-NA-NA-noise logger_0-1_23.wav,noise logger,pe,NA,NA,NA,NA,0,23,783c902d6bad494c5217f3274810ad9a,g46286703fa,train
ca93fd0490325,leak acoustic data/pe-NA-0.3223 MPa-1.15 ms-noise logger-0-1.wav,noise logger,pe,NA,0.3223 MPa,1.15 ms,NA,0,,e314c5f8d9c7fda2d22367a8327e7451,gc7043341f6,train
ca9b4ed28fea4,no leak acoustic data/ductile iron-NA-NA-NA-noise logger_1-2.wav,noise logger,ductile iron,NA,NA,NA,NA,1,,558a508a42916677966357ed593bd72b,g07ac25f1e0,train
caa63a441d079,no leak acoustic data/ductile iron-NA-NA-NA-noise logger_0-1_18.wav,noise logger,ductile iron,NA,NA,NA,NA,0,18,f8c02f21024e11d675d5c653ce559cbd,g07ac25f1e0,train
caaa128b22094,no leak acoustic data/pe-NA-NA-NA-noise logger_4-5_11.wav,noise logger,pe,NA,NA,NA,NA,4,11,c9e150dde55415f643d45f53a68ff403,g46286703fa,train
caac9ec800d60,leak acoustic data/ductile iron-zone 2-0.3172 MPa-0.95 ms-noise logger-0-1_1.wav,noise logger,ductile iron,zone 2,0.3172 MPa,0.95 ms,NA,0,1,fbf6ba4e464dd9d6175087d852812423,ga7bab1b774,train
cab1fabf80cc0,environmental noise/rain-NA-noise logger_2-3.wav,noise logger,NA,NA,NA,NA,rain,2,,e9c6a854efcf49bb33c350bde2d51ebc,g4db42c620a,train
cab2078e0f2fe,leak acoustic data/ductile iron-NA-0.2672 MPa-4.07 ms-noise logger-0-1_1.wav,noise logger,ductile iron,NA,0.2672 MPa,4.07 ms,NA,0,1,841ad2b1dec48dee1ad5abe33dfa6e36,g08e2845ae9,train
cab28f3852b2e,leak acoustic data/ductile iron-zone 2-0.315 MPa-1.34 ms-noise logger-0-1_2.wav,noise logger,ductile iron,zone 2,0.315 MPa,1.34 ms,NA,0,2,36871438c04b78dafac440a1f635b890,g411f1c3a8a,train
cab4e25cbfda2,no leak acoustic data/ductile iron-NA-NA-NA-hydrophone_4-5_3.wav,hydrophone,ductile iron,NA,NA,NA,NA,4,3,93f8d8ef1c04fe3346e954b3e27b07f3,g07ac25f1e0,train
cab52ca040acd,environmental noise/flowing water-NA-noise logger_0-1.wav,noise logger,NA,NA,NA,NA,flowing water,0,,cc004dccc386fa412031e59043ad87b5,gcfd9b54efb,val
cabb3131f7306,no leak acoustic data/pe-zone 2-NA-NA-hydrophone_2-3_3.wav,hydrophone,pe,zone 2,NA,NA,NA,2,3,bdeae1247ce0df9591f6311195884aef,g3aa9a8f111,val
cac265c2092b0,leak acoustic data/ductile iron-NA-0.1767 MPa-3.50 ms-noise logger-0-1.wav,noise logger,ductile iron,NA,0.1767 MPa,3.50 ms,NA,0,,11ddc8fb164eae4548c7456c4a07e976,g11974daa56,val
cac54aa1d814e,leak acoustic data/ductile iron-NA-0.3091 MPa-4.64 ms-noise logger-0-1.wav,noise logger,ductile iron,NA,0.3091 MPa,4.64 ms,NA,0,,2dc9559892f837cad50b2d7c275bf0c9,gb8ea2685b2,train
cacb3ed0d3ca1,no leak acoustic data/pe-zone 2-NA-NA-noise logger_0-1.wav,noise logger,pe,zone 2,NA,NA,NA,0,,6c330f25e18bd37ea275f163fa8757e2,g3aa9a8f111,val
cacc67a2bbb12,leak acoustic data/ductile iron-zone 2-0.3106 MPa-0.77 ms-noise logger-0-1_4.wav,noise logger,ductile iron,zone 2,0.3106 MPa,0.77 ms,NA,0,4,be4caa88b81c36a6ce62d0b6af03fb43,g35d2ca7b03,train
cacceda6bcc68,no leak acoustic data/pe-NA-NA-NA-hydrophone_3-4_4.wav,hydrophone,pe,NA,NA,NA,NA,3,4,ce2c0b1fe782bf3216e38a81eb18454e,g46286703fa,train
cae55374f40a9,leak acoustic data/steel-zone 1-0.32 MPa-NA-noise logger-0-1_3.wav,noise logger,steel,zone 1,0.32 MPa,NA,NA,0,3,7d134453392c87e48b659fea7af83af9,g9d6e9c58a4,val
caefb3f318735,no leak acoustic data/pe-zone 2-NA-NA-hydrophone_3-4_6.wav,hydrophone,pe,zone 2,NA,NA,NA,3,6,687a2825b47abd6140ba632c2d050af9,g3aa9a8f111,val
caeff31a64b96,leak acoustic data/ductile iron-NA-0.1869 MPa-3.77 ms-noise logger-0-1.wav,noise logger,ductile iron,NA,0.1869 MPa,3.77 ms,NA,0,,aa3fc9255a745bbcf2148d89807be949,gdc4d4d1b74,train
cafa29c82aa5f,leak acoustic data/pe-NA-0.3110 MPa-0.5 ms-noise logger-0-1_1.wav,noise logger,pe,NA,0.3110 MPa,0.5 ms,NA,0,1,413f2c3a42fe787a878d5337bccc9e42,ge2fad8cda7,test
cb04fbe5f43f1,leak acoustic data/pe-zone 2-0.3053 MPa-1.6 ms-noise logger-0-1_1.wav,noise logger,pe,zone 2,0.3053 MPa,1.6 ms,NA,0,1,21cf789eef8a97bef8580a21642f204a,ga8902ae579,train
cb0587d80e43d,no leak acoustic data/pe-NA-NA-NA-noise logger_2-3_9.wav,noise logger,pe,NA,NA,NA,NA,2,9,0a3a769e0b058088e00f9824684fcd00,g46286703fa,train
cb08d7195d6bf,no leak acoustic data/ductile iron-NA-NA-NA-noise logger_2-3_2.wav,noise logger,ductile iron,NA,NA,NA,NA,2,2,c1d1bc4effc55c3a54c4bd7884ae1db8,g07ac25f1e0,train
cb0ab48dfa307,no leak acoustic data/pe-zone 2-NA-NA-noise logger_0-1_14.wav,noise logger,pe,zone 2,NA,NA,NA,0,14,07eeeead0f5cc64b1fab0c3bd663f2e6,g3aa9a8f111,val
cb106b3ab62f1,leak acoustic data/pe-zone 1-0.32 MPa-NA-noise logger-0-1.wav,noise logger,pe,zone 1,0.32 MPa,NA,NA,0,,bd66d84e027adb6494bbd2c1579842e9,gf656471109,train
cb17603e80a4f,no leak acoustic data/pe-zone 2-NA-NA-hydrophone_3-4.wav,hydrophone,pe,zone 2,NA,NA,NA,3,,b3366413500851d05d67757eb3d9f3e3,g3aa9a8f111,val
cb17c6ebae98e,no leak acoustic data/pe-NA-NA-NA-noise logger_4-5_6.wav,noise logger,pe,NA,NA,NA,NA,4,6,8a7d596b5c359389338bbef8409afd4c,g46286703fa,train
cb1836abaeda9,environmental noise/wind-NA-noise logger_1-2.wav,noise logger,NA,NA,NA,NA,wind,1,,6c162f6ae57a133bc4384ce5e2709df4,g006630ce38,train
cb1b6d00cc612,leak acoustic data/ductile iron-NA-0.3286 MPa-1.34 ms-noise logger-0-1_1.wav,noise logger,ductile iron,NA,0.3286 MPa,1.34 ms,NA,0,1,9102d137870cda90ab853cac2f80a5d5,gd7664d159c,train
cb26c1b8b6768,environmental noise/dog_6-NA-noise logger_2-3.wav,noise logger,NA,NA,NA,NA,dog_6,2,,d4741fa982f840ba6b0a8f3239bd6799,g92623985c2,test
cb2c10f9fbfae,leak acoustic data/ductile iron-zone 1-0.25 MPa-NA-noise logger-0-1.wav,noise logger,ductile iron,zone 1,0.25 MPa,NA,NA,0,,dff8963c90ac099994db2ffcdfb9795e,ge9bff57254,val
cb2f440b9e0e4,leak acoustic data/ductile iron-NA-0.3272 MPa-0.59 ms-noise logger-0-1_1.wav,noise logger,ductile iron,NA,0.3272 MPa,0.59 ms,NA,0,1,078ab4dd82f713f04fbab8b5cf0a7889,g8666d97f53,train
cb336e382f080,leak acoustic data/pe-NA-0.3334 MPa-0.94 ms-noise logger-0-1_1.wav,noise logger,pe,NA,0.3334 MPa,0.94 ms,NA,0,1,a171ff80d067320ea1a77b41b25f3ebf,ga699d0eafd,train
cb3377f524d63,leak acoustic data/ductile iron-NA-0.3362 MPa-0.7 ms-noise logger-0-1_1.wav,noise logger,ductile iron,NA,0.3362 MPa,0.7 ms,NA,0,1,cca214f79267ff62055fc396f9b3501b,g96e60487d1,val
cb440af43a10e,leak acoustic data/pe-NA-0.1803 MPa-3.68 ms-noise logger-0-1_1.wav,noise logger,pe,NA,0.1803 MPa,3.68 ms,NA,0,1,537bf95f16a80dd12ca205c80dcefa90,gb6e25e47de,train
cb446f02203f5,leak acoustic data/ductile iron-NA-0.2233 MPa-3.77 ms-hydrophone-0-1.wav,hydrophone,ductile iron,NA,0.2233 MPa,3.77 ms,NA,0,,a01ee0afbe68be2d5acd82ad248743af,gb577968cb1,train
cb4e587798890,leak acoustic data/ductile iron-NA-0.3270 MPa-0.05 ms-noise logger-0-1.wav,noise logger,ductile iron,NA,0.3270 MPa,0.05 ms,NA,0,,b042c223344f69965e619e70a98a0c97,gc8f3a8a3e1,val
cb4ea849ad8c2,leak acoustic data/pe-zone 2-0.3221 MPa-0.08 ms-noise logger-0-1.wav,noise logger,pe,zone 2,0.3221 MPa,0.08 ms,NA,0,,040005560b5119303fe14c4412ae5546,gbe87f33dfd,val
cb58da4a10dd4,no leak acoustic data/ductile iron-zone 2-NA-NA-hydrophone_2-3_2.wav,hydrophone,ductile iron,zone 2,NA,NA,NA,2,2,4ab0336d40bce4126bc475e86d3d0e86,ga4d5f79c1b,test
cb69d5090607e,leak acoustic data/pe-NA-0.2817 MPa-4.52 ms-hydrophone-0-1.wav,hydrophone,pe,NA,0.2817 MPa,4.52 ms,NA,0,,227b678568f00ba50282cd10d1dca4b8,g5fcdfb219d,test
cb6b9765d2d8f,leak acoustic data/pe-NA-0.2320 MPa-3.78 ms-noise logger-0-1_1.wav,noise logger,pe,NA,0.2320 MPa,3.78 ms,NA,0,1,2ba84a0b41b6dd3cdd557d1195b1bc29,g04801441ef,val
cb73a749efbb3,leak acoustic data/pe-NA-0.2095 MPa-3.70 ms-noise logger-0-1_1.wav,noise logger,pe,NA,0.2095 MPa,3.70 ms,NA,0,1,222ecc11662fc5ca3571b311874289c0,gfb8be03274,test
cb7aba874ee7e,no leak acoustic data/steel-zone 1-NA-NA-hydrophone_3-4.wav,hydrophone,steel,zone 1,NA,NA,NA,3,,bfc0288da9b37f77370d510f7e278d09,ge9b5969de0,train
cb7bc59e020dc,leak acoustic data/NA-NA-NA-NA-noise logger-0-1_2.wav,noise logger,NA,NA,NA,NA,NA,0,2,da760ba82bd18c6abe2e97ac6f3ae2c5,g1e688c389c,train
cb81e80e263f5,leak acoustic data/ductile iron-zone 2-0.3269 MPa-1.40 ms-noise logger-0-1.wav,noise logger,ductile iron,zone 2,0.3269 MPa,1.40 ms,NA,0,,05ab2f612ddba734c6ae6c828a077578,gd7836f4d3a,test
cb8323080e428,no leak acoustic data/pe-zone 2-NA-NA-noise logger_2-3_9.wav,noise logger,pe,zone 2,NA,NA,NA,2,9,11ee1871947e72ea24e88a3ce34064cc,g3aa9a8f111,val
cb853e3044c69,leak acoustic data/pe-NA-0.3223 MPa-1.15 ms-noise logger-0-1_1.wav,noise logger,pe,NA,0.3223 MPa,1.15 ms,NA,0,1,dd67d756de478afe29f9824867f64d57,gc7043341f6,train
cb8afa5be487c,environmental noise/hydrant_normal-NA-noise logger_4-5.wav,noise logger,NA,NA,NA,NA,hydrant_normal,4,,0e018483d98ea201ebdf1b8e848e5446,g03a8c8e492,train
cb8c5084de71f,no leak acoustic data/pe-NA-NA-NA-noise logger_0-1_4.wav,noise logger,pe,NA,NA,NA,NA,0,4,97e493189f9c009fe0d950443239abbf,g46286703fa,train
cb8ea5ba6ee8e,leak acoustic data/ductile iron-NA-0.1630 MPa-3.45 ms-hydrophone-0-1.wav,hydrophone,ductile iron,NA,0.1630 MPa,3.45 ms,NA,0,,54093da9e6d2a79b3c4ceabd309f2e5e,gdc4d4d1b74,train
cb95ebb6d026f,leak acoustic data/ductile iron-NA-0.2495 MPa-4.33 ms-noise logger-0-1.wav,noise logger,ductile iron,NA,0.2495 MPa,4.33 ms,NA,0,,60d3731eecd62f6b2c2eb5b9ab995bea,gdc4d4d1b74,train
cb98d272d0c33,no leak acoustic data/ductile iron-NA-NA-NA-hydrophone_4-5_2.wav,hydrophone,ductile iron,NA,NA,NA,NA,4,2,0603a653920296c3908142b171a846ba,g07ac25f1e0,train
cba8f28afe0e4,leak acoustic data/pe-NA-0.2688 MPa-4.21 ms-noise logger-0-1.wav,noise logger,pe,NA,0.2688 MPa,4.21 ms,NA,0,,d09cb10402f07f1a2373d99449c5baf0,g88c7bfd6e1,train
cba905278e156,no leak acoustic data/ductile iron-NA-NA-NA-noise logger_0-1_9.wav,noise logger,ductile iron,NA,NA,NA,NA,0,9,f9bcba2ffad456aed3e9a08e81c441cd,g07ac25f1e0,train
cbae7a05a27b2,environmental noise/rain_2-NA-noise logger_0-1.wav,noise logger,NA,NA,NA,NA,rain_2,0,,f0810aa85a234b72e0789b5260855feb,gaeb474d6be,train
cbaf6f54ba4c2,leak acoustic data/ductile iron-NA-0.32 MPa-NA-noise logger-0-1_2.wav,noise logger,ductile iron,NA,0.32 MPa,NA,NA,0,2,bb96a78026a5abedeac5fdf5d007fddf,gbc971f304e,val
cbaf78df6bfc2,leak acoustic data/ductile iron-zone 1-0.32 MPa-NA-hydrophone-0-1_1.wav,hydrophone,ductile iron,zone 1,0.32 MPa,NA,NA,0,1,f2a3cc3043153cff8878bef6e54bd6e8,g3e25888c07,train
cbb530c2d8793,environmental noise/gas pipe-NA-noise logger_0-1.wav,noise logger,NA,NA,NA,NA,gas pipe,0,,19cf5afe7a70754908b2255ecde6c8fd,ge4ed52c56a,train
cbb6672364ebd,no leak acoustic data/ductile iron-NA-NA-NA-noise logger_4-5_4.wav,noise logger,ductile iron,NA,NA,NA,NA,4,4,661ff8cad6f8ee652cb97c7de0d1b393,g07ac25f1e0,train
cbb8d96a5e4a5,no leak acoustic data/ductile iron-NA-NA-NA-noise logger_1-2_8.wav,noise logger,ductile iron,NA,NA,NA,NA,1,8,96b324d08b31e6ffb23c73b7416bd0ca,g07ac25f1e0,train
cbc197bbdf153,leak acoustic data/ductile iron-NA-0.2377 MPa-3.95 ms-hydrophone-0-1.wav,hydrophone,ductile iron,NA,0.2377 MPa,3.95 ms,NA,0,,7f34cf9d44c5888735812d4c76689e02,gcdfe50e5af,test
cbc2b165981dd,leak acoustic data/pe-NA-0.3162 MPa-0.5 ms-noise logger-0-1.wav,noise logger,pe,NA,0.3162 MPa,0.5 ms,NA,0,,5d7a30173be8890bbc8472b13c012fbc,g2ec0b1c497,test
cbc4c8ad3580b,leak acoustic data/pe-NA-0.3334 MPa-0.82 ms-noise logger-0-1.wav,noise logger,pe,NA,0.3334 MPa,0.82 ms,NA,0,,5728061fdcaed7c7516378117e220506,gd37259d08c,train
cbc5cc1b6c0d8,leak acoustic data/pe-NA-0.1545 MPa-3.40 ms-noise logger-0-1_1.wav,noise logger,pe,NA,0.1545 MPa,3.40 ms,NA,0,1,6d06bec8b40ea2dd0ae765a3ed08eaba,gdc4d4d1b74,train
cbc6e435e35e0,environmental noise/drilling_3-NA-noise logger_1-2.wav,noise logger,NA,NA,NA,NA,drilling_3,1,,d92a3139c3291410451486a30510fb97,g537fced124,train
cbc8435b0f4df,leak acoustic data/pe-NA-0.3272 MPa-1.12 ms-noise logger-0-1_1.wav,noise logger,pe,NA,0.3272 MPa,1.12 ms,NA,0,1,c1ba741bfe3a8043c50579fa595170e7,g89fe9a38dd,train
cbc9e37c84f5b,no leak acoustic data/pe-zone 2-NA-NA-hydrophone_2-3_5.wav,hydrophone,pe,zone 2,NA,NA,NA,2,5,a6d04d5d7f80d95335e8490016d7deba,g3aa9a8f111,val
cbd14979ae77d,no leak acoustic data/pe-zone 2-NA-NA-noise logger_2-3_8.wav,noise logger,pe,zone 2,NA,NA,NA,2,8,a96fe0687141b4dfea69c1b7cf32ab50,g3aa9a8f111,val
cbd37f7e97b59,environmental noise/flowing water-NA-noise logger_2-3.wav,noise logger,NA,NA,NA,NA,flowing water,2,,77b6ee82510bdbe99584c7dfe87a68fc,gcfd9b54efb,val
cbd3cf96abb92,leak acoustic data/ductile iron-NA-0.3181 MPa-0.94 ms-hydrophone-0-1.wav,hydrophone,ductile iron,NA,0.3181 MPa,0.94 ms,NA,0,,2e4149ffb2614a315687f1ec8c3b02d9,g1e056ca4d1,train
cbd5973a265f9,environmental noise/fan_1-NA-noise logger_4-5.wav,noise logger,NA,NA,NA,NA,fan_1,4,,91db975a65fe050f96596aca1583a46f,ga837d3d43e,test
cbd60eac36500,no leak acoustic data/NA-zone 2-NA-NA-noise logger_0-1.wav,noise logger,NA,zone 2,NA,NA,NA,0,,aedfdfed92bf7624a684fac641d80628,g4a6d62802d,train
cbe1a44c2a80c,no leak acoustic data/ductile iron-zone 2-NA-NA-noise logger_0-1_9.wav,noise logger,ductile iron,zone 2,NA,NA,NA,0,9,b9733816e046f274bd76ede23e4f4d30,ga4d5f79c1b,test
cbe3166361dfa,no leak acoustic data/ductile iron-NA-NA-NA-noise logger_4-5_5.wav,noise logger,ductile iron,NA,NA,NA,NA,4,5,8cc75650bc86571b7e8317fc12a6fc7a,g07ac25f1e0,train
cbecd4d949964,leak acoustic data/ductile iron-NA-0.2320 MPa-3.78 ms-noise logger-0-1.wav,noise logger,ductile iron,NA,0.2320 MPa,3.78 ms,NA,0,,84284da1e26a2791844f3eeebca2f8b0,g04801441ef,val
cbecea70bcb8a,no leak acoustic data/pe-NA-NA-NA-noise logger_2-3_6.wav,noise logger,pe,NA,NA,NA,NA,2,6,e4f93511ad04f75eeaaa29a07e175b94,g46286703fa,train
cbefbc2bfab6d,leak acoustic data/pe-NA-0.1217 MPa-3.00 ms-hydrophone-0-1.wav,hydrophone,pe,NA,0.1217 MPa,3.00 ms,NA,0,,86007f780d82f8f7fc4110055ce0ff92,g7744cf68eb,train
