clip_id,path,material,region,pressure_mpa,flow_ms,noise_category,window,rep,md5,group_id,fold
ca69d6f75a350,leak acoustic data/pe-zone 2-0.3172 MPa-0.95 ms-hydrophone-0-1.wav,pe,zone 2,0.3172 MPa,0.95 ms,NA,0,,3d4c36172c2da9598f6feeaca9ed55e2,g91e35525fa,train
ca6c409dcee37,leak acoustic data/pe-NA-0.1771 MPa-3.62 ms-noise logger-0-1.wav,pe,NA,0.1771 MPa,3.62 ms,NA,0,,56623ad478b22815529c97a907a212b6,g656a394c4f,train
ca6e1f5ebe3ea,leak acoustic data/ductile iron-NA-0.3179 MPa-0.51 ms-hydrophone-4-5.wav,ductile iron,NA,0.3179 MPa,0.51 ms,NA,4,,ad074d6c9424d47b3b1b039741918696,g7a6ba50371,val
ca6e9d0396efb,no leak acoustic data/pe-zone 2-NA-NA-hydrophone_3-4_1.wav,pe,zone 2,NA,NA,NA,3,1,41bd5b4749d4f6df05da081f726e3fc1,ge461b80ac9,train
ca72bf20e16e1,leak acoustic data/pe-NA-0.3249 MPa-1.68 ms-noise logger-0-1.wav,pe,NA,0.3249 MPa,1.68 ms,NA,0,,c820602e813d06e8bd4c92842e301a97,g2f53a248db,train
ca785ee839f07,leak acoustic data/pe-NA-0.1545 MPa-3.36 ms-noise logger-0-1_3.wav,pe,NA,0.1545 MPa,3.36 ms,NA,0,3,633f976f745743ee973cc07d7b0aa8fd,g8c35de79ea,test
ca78aa8b431d7,leak acoustic data/pe-NA-0.2755 MPa-4.38 ms-noise logger-0-1.wav,pe,NA,0.2755 MPa,4.38 ms,NA,0,,ef1dc654aed991dc064b68bc495ab420,g3a8833c1c3,train
ca7a143288c49,no leak acoustic data/ductile iron-zone 1-NA-NA-noise logger_2-3_1.wav,ductile iron,zone 1,NA,NA,NA,2,1,40645dfcb5ded04092948d5b73fee3ea,g1a1e006151,test
ca8096a64f8ae,no leak acoustic data/ductile iron-zone 2-NA-NA-noise logger_0-1_3.wav,ductile iron,zone 2,NA,NA,NA,0,3,3ed58f09666623dc003dd8776e02720c,g3fbe7ffa72,test
ca8ba0300e053,environmental noise/engine_6-NA-noise logger_0-1.wav,NA,NA,NA,NA,engine_6,0,,a6a327873c55050921cd9e69d0e13b14,g73818a446f,val
ca92e7e3c8a65,no leak acoustic data/pe-NA-NA-NA-noise logger_0-1_23.wav,pe,NA,NA,NA,NA,0,23,783c902d6bad494c5217f3274810ad9a,g953e24b384,val
ca93fd0490325,leak acoustic data/pe-NA-0.3223 MPa-1.15 ms-noise logger-0-1.wav,pe,NA,0.3223 MPa,1.15 ms,NA,0,,e314c5f8d9c7fda2d22367a8327e7451,g7c3f003f85,test
ca9b4ed28fea4,no leak acoustic data/ductile iron-NA-NA-NA-noise logger_1-2.wav,ductile iron,NA,NA,NA,NA,1,,558a508a42916677966357ed593bd72b,g93f57e4971,train
caa63a441d079,no leak acoustic data/ductile iron-NA-NA-NA-noise logger_0-1_18.wav,ductile iron,NA,NA,NA,NA,0,18,f8c02f21024e11d675d5c653ce559cbd,g93f57e4971,train
caaa128b22094,no leak acoustic data/pe-NA-NA-NA-noise logger_4-5_11.wav,pe,NA,NA,NA,NA,4,11,c9e150dde55415f643d45f53a68ff403,g953e24b384,val
caac9ec800d60,leak acoustic data/ductile iron-zone 2-0.3172 MPa-0.95 ms-noise logger-0-1_1.wav,ductile iron,zone 2,0.3172 MPa,0.95 ms,NA,0,1,fbf6ba4e464dd9d6175087d852812423,gfb96d0b918,train
cab1fabf80cc0,environmental noise/rain-NA-noise logger_2-3.wav,NA,NA,NA,NA,rain,2,,e9c6a854efcf49bb33c350bde2d51ebc,gee16bed717,val
cab2078e0f2fe,leak acoustic data/ductile iron-NA-0.2672 MPa-4.07 ms-noise logger-0-1_1.wav,ductile iron,NA,0.2672 MPa,4.07 ms,NA,0,1,841ad2b1dec48dee1ad5abe33dfa6e36,g507ad2af92,val
cab28f3852b2e,leak acoustic data/ductile iron-zone 2-0.315 MPa-1.34 ms-noise logger-0-1_2.wav,ductile iron,zone 2,0.315 MPa,1.34 ms,NA,0,2,36871438c04b78dafac440a1f635b890,gafc0f4072f,train
cab4e25cbfda2,no leak acoustic data/ductile iron-NA-NA-NA-hydrophone_4-5_3.wav,ductile iron,NA,NA,NA,NA,4,3,93f8d8ef1c04fe3346e954b3e27b07f3,g3cc844e970,train
cab52ca040acd,environmental noise/flowing water-NA-noise logger_0-1.wav,NA,NA,NA,NA,flowing water,0,,cc004dccc386fa412031e59043ad87b5,g6d2840f148,train
cabb3131f7306,no leak acoustic data/pe-zone 2-NA-NA-hydrophone_2-3_3.wav,pe,zone 2,NA,NA,NA,2,3,bdeae1247ce0df9591f6311195884aef,ge461b80ac9,train
cac265c2092b0,leak acoustic data/ductile iron-NA-0.1767 MPa-3.50 ms-noise logger-0-1.wav,ductile iron,NA,0.1767 MPa,3.50 ms,NA,0,,11ddc8fb164eae4548c7456c4a07e976,gbb52205e9a,test
cac54aa1d814e,leak acoustic data/ductile iron-NA-0.3091 MPa-4.64 ms-noise logger-0-1.wav,ductile iron,NA,0.3091 MPa,4.64 ms,NA,0,,2dc9559892f837cad50b2d7c275bf0c9,gb429aaad25,val
cacb3ed0d3ca1,no leak acoustic data/pe-zone 2-NA-NA-noise logger_0-1.wav,pe,zone 2,NA,NA,NA,0,,6c330f25e18bd37ea275f163fa8757e2,gea042922d6,train
cacc67a2bbb12,leak acoustic data/ductile iron-zone 2-0.3106 MPa-0.77 ms-noise logger-0-1_4.wav,ductile iron,zone 2,0.3106 MPa,0.77 ms,NA,0,4,be4caa88b81c36a6ce62d0b6af03fb43,g73533571c1,test
cacceda6bcc68,no leak acoustic data/pe-NA-NA-NA-hydrophone_3-4_4.wav,pe,NA,NA,NA,NA,3,4,ce2c0b1fe782bf3216e38a81eb18454e,g89cac0676b,test
cae55374f40a9,leak acoustic data/steel-zone 1-0.32 MPa-NA-noise logger-0-1_3.wav,steel,zone 1,0.32 MPa,NA,NA,0,3,7d134453392c87e48b659fea7af83af9,gbb125903cd,val
caefb3f318735,no leak acoustic data/pe-zone 2-NA-NA-hydrophone_3-4_6.wav,pe,zone 2,NA,NA,NA,3,6,687a2825b47abd6140ba632c2d050af9,ge461b80ac9,train
caeff31a64b96,leak acoustic data/ductile iron-NA-0.1869 MPa-3.77 ms-noise logger-0-1.wav,ductile iron,NA,0.1869 MPa,3.77 ms,NA,0,,aa3fc9255a745bbcf2148d89807be949,g5a7f00c1ac,test
cafa29c82aa5f,leak acoustic data/pe-NA-0.3110 MPa-0.5 ms-noise logger-0-1_1.wav,pe,NA,0.3110 MPa,0.5 ms,NA,0,1,413f2c3a42fe787a878d5337bccc9e42,g8c9a02b901,test
cb04fbe5f43f1,leak acoustic data/pe-zone 2-0.3053 MPa-1.6 ms-noise logger-0-1_1.wav,pe,zone 2,0.3053 MPa,1.6 ms,NA,0,1,21cf789eef8a97bef8580a21642f204a,g9f28168708,train
cb0587d80e43d,no leak acoustic data/pe-NA-NA-NA-noise logger_2-3_9.wav,pe,NA,NA,NA,NA,2,9,0a3a769e0b058088e00f9824684fcd00,g953e24b384,val
cb08d7195d6bf,no leak acoustic data/ductile iron-NA-NA-NA-noise logger_2-3_2.wav,ductile iron,NA,NA,NA,NA,2,2,c1d1bc4effc55c3a54c4bd7884ae1db8,g93f57e4971,train
cb0ab48dfa307,no leak acoustic data/pe-zone 2-NA-NA-noise logger_0-1_14.wav,pe,zone 2,NA,NA,NA,0,14,07eeeead0f5cc64b1fab0c3bd663f2e6,gea042922d6,train
cb106b3ab62f1,leak acoustic data/pe-zone 1-0.32 MPa-NA-noise logger-0-1.wav,pe,zone 1,0.32 MPa,NA,NA,0,,bd66d84e027adb6494bbd2c1579842e9,g68626bd706,train
cb17603e80a4f,no leak acoustic data/pe-zone 2-NA-NA-hydrophone_3-4.wav,pe,zone 2,NA,NA,NA,3,,b3366413500851d05d67757eb3d9f3e3,ge461b80ac9,train
cb17c6ebae98e,no leak acoustic data/pe-NA-NA-NA-noise logger_4-5_6.wav,pe,NA,NA,NA,NA,4,6,8a7d596b5c359389338bbef8409afd4c,g953e24b384,val
cb1836abaeda9,environmental noise/wind-NA-noise logger_1-2.wav,NA,NA,NA,NA,wind,1,,6c162f6ae57a133bc4384ce5e2709df4,g5665ba652e,train
cb1b6d00cc612,leak acoustic data/ductile iron-NA-0.3286 MPa-1.34 ms-noise logger-0-1_1.wav,ductile iron,NA,0.3286 MPa,1.34 ms,NA,0,1,9102d137870cda90ab853cac2f80a5d5,ga265087801,val
cb26c1b8b6768,environmental noise/dog_6-NA-noise logger_2-3.wav,NA,NA,NA,NA,dog_6,2,,d4741fa982f840ba6b0a8f3239bd6799,ga2e1cd2b30,val
cb2c10f9fbfae,leak acoustic data/ductile iron-zone 1-0.25 MPa-NA-noise logger-0-1.wav,ductile iron,zone 1,0.25 MPa,NA,NA,0,,dff8963c90ac099994db2ffcdfb9795e,g7d351db452,train
cb2f440b9e0e4,leak acoustic data/ductile iron-NA-0.3272 MPa-0.59 ms-noise logger-0-1_1.wav,ductile iron,NA,0.3272 MPa,0.59 ms,NA,0,1,078ab4dd82f713f04fbab8b5cf0a7889,gbb284a8204,train
cb336e382f080,leak acoustic data/pe-NA-0.3334 MPa-0.94 ms-noise logger-0-1_1.wav,pe,NA,0.3334 MPa,0.94 ms,NA,0,1,a171ff80d067320ea1a77b41b25f3ebf,gfc8bd063c6,val
cb3377f524d63,leak acoustic data/ductile iron-NA-0.3362 MPa-0.7 ms-noise logger-0-1_1.wav,ductile iron,NA,0.3362 MPa,0.7 ms,NA,0,1,cca214f79267ff62055fc396f9b3501b,g6f1d3e5c98,train
cb440af43a10e,leak acoustic data/pe-NA-0.1803 MPa-3.68 ms-noise logger-0-1_1.wav,pe,NA,0.1803 MPa,3.68 ms,NA,0,1,537bf95f16a80dd12ca205c80dcefa90,gc905fd3a47,train
cb446f02203f5,leak acoustic data/ductile iron-NA-0.2233 MPa-3.77 ms-hydrophone-0-1.wav,ductile iron,NA,0.2233 MPa,3.77 ms,NA,0,,a01ee0afbe68be2d5acd82ad248743af,ge813f08de5,train
cb4e587798890,leak acoustic data/ductile iron-NA-0.3270 MPa-0.05 ms-noise logger-0-1.wav,ductile iron,NA,0.3270 MPa,0.05 ms,NA,0,,b042c223344f69965e619e70a98a0c97,g6f886b9fbd,test
cb4ea849ad8c2,leak acoustic data/pe-zone 2-0.3221 MPa-0.08 ms-noise logger-0-1.wav,pe,zone 2,0.3221 MPa,0.08 ms,NA,0,,040005560b5119303fe14c4412ae5546,gf95d51792b,train
cb58da4a10dd4,no leak acoustic data/ductile iron-zone 2-NA-NA-hydrophone_2-3_2.wav,ductile iron,zone 2,NA,NA,NA,2,2,4ab0336d40bce4126bc475e86d3d0e86,g094234dd26,train
cb69d5090607e,leak acoustic data/pe-NA-0.2817 MPa-4.52 ms-hydrophone-0-1.wav,pe,NA,0.2817 MPa,4.52 ms,NA,0,,227b678568f00ba50282cd10d1dca4b8,g5173e1937e,train
cb6b9765d2d8f,leak acoustic data/pe-NA-0.2320 MPa-3.78 ms-noise logger-0-1_1.wav,pe,NA,0.2320 MPa,3.78 ms,NA,0,1,2ba84a0b41b6dd3cdd557d1195b1bc29,g9b48d93d80,train
cb73a749efbb3,leak acoustic data/pe-NA-0.2095 MPa-3.70 ms-noise logger-0-1_1.wav,pe,NA,0.2095 MPa,3.70 ms,NA,0,1,222ecc11662fc5ca3571b311874289c0,g476d513930,train
cb7aba874ee7e,no leak acoustic data/steel-zone 1-NA-NA-hydrophone_3-4.wav,steel,zone 1,NA,NA,NA,3,,bfc0288da9b37f77370d510f7e278d09,ga15b1115ca,train
cb7bc59e020dc,leak acoustic data/NA-NA-NA-NA-noise logger-0-1_2.wav,NA,NA,NA,NA,NA,0,2,da760ba82bd18c6abe2e97ac6f3ae2c5,g91fbce6ceb,test
cb81e80e263f5,leak acoustic data/ductile iron-zone 2-0.3269 MPa-1.40 ms-noise logger-0-1.wav,ductile iron,zone 2,0.3269 MPa,1.40 ms,NA,0,,05ab2f612ddba734c6ae6c828a077578,g7f4abaf898,val
cb8323080e428,no leak acoustic data/pe-zone 2-NA-NA-noise logger_2-3_9.wav,pe,zone 2,NA,NA,NA,2,9,11ee1871947e72ea24e88a3ce34064cc,gea042922d6,train
cb853e3044c69,leak acoustic data/pe-NA-0.3223 MPa-1.15 ms-noise logger-0-1_1.wav,pe,NA,0.3223 MPa,1.15 ms,NA,0,1,dd67d756de478afe29f9824867f64d57,g7c3f003f85,test
cb8afa5be487c,environmental noise/hydrant_normal-NA-noise logger_4-5.wav,NA,NA,NA,NA,hydrant_normal,4,,0e018483d98ea201ebdf1b8e848e5446,g48faea8687,train
cb8c5084de71f,no leak acoustic data/pe-NA-NA-NA-noise logger_0-1_4.wav,pe,NA,NA,NA,NA,0,4,97e493189f9c009fe0d950443239abbf,g953e24b384,val
cb8ea5ba6ee8e,leak acoustic data/ductile iron-NA-0.1630 MPa-3.45 ms-hydrophone-0-1.wav,ductile iron,NA,0.1630 MPa,3.45 ms,NA,0,,54093da9e6d2a79b3c4ceabd309f2e5e,gfdb14d2363,val
cb95ebb6d026f,leak acoustic data/ductile iron-NA-0.2495 MPa-4.33 ms-noise logger-0-1.wav,ductile iron,NA,0.2495 MPa,4.33 ms,NA,0,,60d3731eecd62f6b2c2eb5b9ab995bea,g47220131dd,val
cb98d272d0c33,no leak acoustic data/ductile iron-NA-NA-NA-hydrophone_4-5_2.wav,ductile iron,NA,NA,NA,NA,4,2,0603a653920296c3908142b171a846ba,g3cc844e970,train
cba8f28afe0e4,leak acoustic data/pe-NA-0.2688 MPa-4.21 ms-noise logger-0-1.wav,pe,NA,0.2688 MPa,4.21 ms,NA,0,,d09cb10402f07f1a2373d99449c5baf0,gc751a96d2d,val
cba905278e156,no leak acoustic data/ductile iron-NA-NA-NA-noise logger_0-1_9.wav,ductile iron,NA,NA,NA,NA,0,9,f9bcba2ffad456aed3e9a08e81c441cd,g93f57e4971,train
cbae7a05a27b2,environmental noise/rain_2-NA-noise logger_0-1.wav,NA,NA,NA,NA,rain_2,0,,f0810aa85a234b72e0789b5260855feb,g9f65caa4cc,train
cbaf6f54ba4c2,leak acoustic data/ductile iron-NA-0.32 MPa-NA-noise logger-0-1_2.wav,ductile iron,NA,0.32 MPa,NA,NA,0,2,bb96a78026a5abedeac5fdf5d007fddf,g9d9b22b231,train
cbaf78df6bfc2,leak acoustic data/ductile iron-zone 1-0.32 MPa-NA-hydrophone-0-1_1.wav,ductile iron,zone 1,0.32 MPa,NA,NA,0,1,f2a3cc3043153cff8878bef6e54bd6e8,g39505410a5,train
cbb530c2d8793,environmental noise/gas pipe-NA-noise logger_0-1.wav,NA,NA,NA,NA,gas pipe,0,,19cf5afe7a70754908b2255ecde6c8fd,gafcd56ed8e,test
cbb6672364ebd,no leak acoustic data/ductile iron-NA-NA-NA-noise logger_4-5_4.wav,ductile iron,NA,NA,NA,NA,4,4,661ff8cad6f8ee652cb97c7de0d1b393,g93f57e4971,train
cbb8d96a5e4a5,no leak acoustic data/ductile iron-NA-NA-NA-noise logger_1-2_8.wav,ductile iron,NA,NA,NA,NA,1,8,96b324d08b31e6ffb23c73b7416bd0ca,g93f57e4971,train
cbc197bbdf153,leak acoustic data/ductile iron-NA-0.2377 MPa-3.95 ms-hydrophone-0-1.wav,ductile iron,NA,0.2377 MPa,3.95 ms,NA,0,,7f34cf9d44c5888735812d4c76689e02,g89f40cb6b3,train
cbc2b165981dd,leak acoustic data/pe-NA-0.3162 MPa-0.5 ms-noise logger-0-1.wav,pe,NA,0.3162 MPa,0.5 ms,NA,0,,5d7a30173be8890bbc8472b13c012fbc,gc92741d774,test
cbc4c8ad3580b,leak acoustic data/pe-NA-0.3334 MPa-0.82 ms-noise logger-0-1.wav,pe,NA,0.3334 MPa,0.82 ms,NA,0,,5728061fdcaed7c7516378117e220506,g53006bd665,val
cbc5cc1b6c0d8,leak acoustic data/pe-NA-0.1545 MPa-3.40 ms-noise logger-0-1_1.wav,pe,NA,0.1545 MPa,3.40 ms,NA,0,1,6d06bec8b40ea2dd0ae765a3ed08eaba,g5d6cd9f146,train
cbc6e435e35e0,environmental noise/drilling_3-NA-noise logger_1-2.wav,NA,NA,NA,NA,drilling_3,1,,d92a3139c3291410451486a30510fb97,g0972f8707d,train
cbc8435b0f4df,leak acoustic data/pe-NA-0.3272 MPa-1.12 ms-noise logger-0-1_1.wav,pe,NA,0.3272 MPa,1.12 ms,NA,0,1,c1ba741bfe3a8043c50579fa595170e7,gfd5a19364f,val
cbc9e37c84f5b,no leak acoustic data/pe-zone 2-NA-NA-hydrophone_2-3_5.wav,pe,zone 2,NA,NA,NA,2,5,a6d04d5d7f80d95335e8490016d7deba,ge461b80ac9,train
cbd14979ae77d,no leak acoustic data/pe-zone 2-NA-NA-noise logger_2-3_8.wav,pe,zone 2,NA,NA,NA,2,8,a96fe0687141b4dfea69c1b7cf32ab50,gea042922d6,train
cbd37f7e97b59,environmental noise/flowing water-NA-noise logger_2-3.wav,NA,NA,NA,NA,flowing water,2,,77b6ee82510bdbe99584c7dfe87a68fc,g6d2840f148,train
cbd3cf96abb92,leak acoustic data/ductile iron-NA-0.3181 MPa-0.94 ms-hydrophone-0-1.wav,ductile iron,NA,0.3181 MPa,0.94 ms,NA,0,,2e4149ffb2614a315687f1ec8c3b02d9,gf6674bc690,train
cbd5973a265f9,environmental noise/fan_1-NA-noise logger_4-5.wav,NA,NA,NA,NA,fan_1,4,,91db975a65fe050f96596aca1583a46f,gf283b20fab,train
cbd60eac36500,no leak acoustic data/NA-zone 2-NA-NA-noise logger_0-1.wav,NA,zone 2,NA,NA,NA,0,,aedfdfed92bf7624a684fac641d80628,g05e2446a61,train
cbe1a44c2a80c,no leak acoustic data/ductile iron-zone 2-NA-NA-noise logger_0-1_9.wav,ductile iron,zone 2,NA,NA,NA,0,9,b9733816e046f274bd76ede23e4f4d30,g3fbe7ffa72,test
cbe3166361dfa,no leak acoustic data/ductile iron-NA-NA-NA-noise logger_4-5_5.wav,ductile iron,NA,NA,NA,NA,4,5,8cc75650bc86571b7e8317fc12a6fc7a,g93f57e4971,train
cbecd4d949964,leak acoustic data/ductile iron-NA-0.2320 MPa-3.78 ms-noise logger-0-1.wav,ductile iron,NA,0.2320 MPa,3.78 ms,NA,0,,84284da1e26a2791844f3eeebca2f8b0,g8a0bf4d59a,test
cbecea70bcb8a,no leak acoustic data/pe-NA-NA-NA-noise logger_2-3_6.wav,pe,NA,NA,NA,NA,2,6,e4f93511ad04f75eeaaa29a07e175b94,g953e24b384,val
cbefbc2bfab6d,leak acoustic data/pe-NA-0.1217 MPa-3.00 ms-hydrophone-0-1.wav,pe,NA,0.1217 MPa,3.00 ms,NA,0,,86007f780d82f8f7fc4110055ce0ff92,g4cc88e5991,train
cbf8e88236347,leak acoustic data/pvc-zone 1-0.32 MPa-NA-noise logger-0-1_1.wav,pvc,zone 1,0.32 MPa,NA,NA,0,1,a540d94bf03d3dac6b515e84581bf722,ge955baee5a,train
cc04192429cf0,leak acoustic data/ductile iron-NA-0.3362 MPa-0.7 ms-hydrophone-0-1.wav,ductile iron,NA,0.3362 MPa,0.7 ms,NA,0,,73beec46832e86827c73983b0123cd5b,g4cbc229885,test
cc06c773ce585,leak acoustic data/pe-NA-0.1726 MPa-3.58 ms-noise logger-0-1_1.wav,pe,NA,0.1726 MPa,3.58 ms,NA,0,1,2046d55b8e412494cdbe7df213a9b54e,ga5d7a7c25b,train
cc071994963f2,no leak acoustic data/pe-zone 2-NA-NA-hydrophone_1-2_1.wav,pe,zone 2,NA,NA,NA,1,1,8a7e7bd3795544ee8b8a497aea5f1d72,ge461b80ac9,train
cc07d1d974f51,no leak acoustic data/ductile iron-zone 2-NA-NA-noise logger_0-1_1.wav,ductile iron,zone 2,NA,NA,NA,0,1,7c6249bf7f019e9d93b21ecd43ddcf25,g3fbe7ffa72,test
cc0a344f25360,no leak acoustic data/pe-NA-NA-NA-noise logger_0-1_9.wav,pe,NA,NA,NA,NA,0,9,9be7a20ba8316e2719b4a19dab36011a,g953e24b384,val
cc0b49732e823,no leak acoustic data/pe-zone 2-NA-NA-noise logger_0-1_15.wav,pe,zone 2,NA,NA,NA,0,15,e6c019dd57800e125c3c7d8659ca3539,gea042922d6,train
cc0bb75701548,leak acoustic data/ductile iron-NA-0.2425 MPa-3.97 ms-noise logger-0-1_1.wav,ductile iron,NA,0.2425 MPa,3.97 ms,NA,0,1,1936c39c6c9381e07ac9d63f133dab56,ga64206c2eb,train
cc0e7fee58f57,no leak acoustic data/pe-NA-NA-NA-noise logger_3-4_9.wav,pe,NA,NA,NA,NA,3,9,c7c20c588960b02f10feb6c14d4ba623,g953e24b384,val
cc1480284d1c3,no leak acoustic data/ductile iron-NA-NA-NA-hydrophone_0-1_2.wav,ductile iron,NA,NA,NA,NA,0,2,89d85aa65f6dfc728ee1d06379b92917,g3cc844e970,train
cc19c94f8b994,leak acoustic data/ductile iron-NA-0.3181 MPa-0.94 ms-noise logger-0-1.wav,ductile iron,NA,0.3181 MPa,0.94 ms,NA,0,,939e320ad36dc94b9e8ee34c855fef2e,g8b6f13b249,train
cc1b3db7831c5,leak acoustic data/ductile iron-NA-0.3126 MPa-4.85 ms-hydrophone-0-1.wav,ductile iron,NA,0.3126 MPa,4.85 ms,NA,0,,67ed26b246c4baf6924fb9dcca636c24,g2780bf428c,test
cc24346905726,no leak acoustic data/ductile iron-zone 2-NA-NA-noise logger_2-3.wav,ductile iron,zone 2,NA,NA,NA,2,,b0f19789982dd64fc9723493ee52a08f,g3fbe7ffa72,test
cc2a75613d283,leak acoustic data/ductile iron-NA-0.3212 MPa-1.23 ms-noise logger-0-1_1.wav,ductile iron,NA,0.3212 MPa,1.23 ms,NA,0,1,1ebf5a2b2ecadd6b7f8c801f1f5a0c9f,g54aed665e1,test
cc2ac1af869fa,leak acoustic data/pe-zone 2-0.322 MPa-1.55 ms-noise logger-0-1.wav,pe,zone 2,0.322 MPa,1.55 ms,NA,0,,babdbae13c79ee3e33a57dc8c427b34d,g9023565265,test
cc31d113a490a,leak acoustic data/pe-NA-0.2349 MPa-4.10 ms-hydrophone-0-1.wav,pe,NA,0.2349 MPa,4.10 ms,NA,0,,908feb97dd5175304f8bd984d4d54705,g5cac1bae11,train
cc32544a5e4f3,no leak acoustic data/ductile iron-NA-NA-NA-hydrophone_0-1_6.wav,ductile iron,NA,NA,NA,NA,0,6,b6f739286dbae9f34d6f32df5b7f8e80,g3cc844e970,train
cc3569a105921,leak acoustic data/ductile iron-NA-0.3212 MPa-1.23 ms-noise logger-0-1.wav,ductile iron,NA,0.3212 MPa,1.23 ms,NA,0,,79528e8759ebcbf3a9f841546e8bc44e,g54aed665e1,test
cc3ea9de7c014,leak acoustic data/ductile iron-NA-0.2761 MPa-4.42 ms-noise logger-0-1.wav,ductile iron,NA,0.2761 MPa,4.42 ms,NA,0,,0a8c63e6b3004fba667cfbb0ba24dcd4,g43955ba8d8,val
cc41a6007b781,no leak acoustic data/ductile iron-NA-NA-NA-hydrophone_0-1.wav,ductile iron,NA,NA,NA,NA,0,,2e3524e14f928987787adb163ee63c4d,g3cc844e970,train
cc422d7e489ae,leak acoustic data/ductile iron-zone 2-0.312 MPa-0.9 ms-noise logger-0-1_5.wav,ductile iron,zone 2,0.312 MPa,0.9 ms,NA,0,5,5ccd64130fdb6b8c69bd1ca4f63205c3,g506e358162,train
cc49c5ba7938b,no leak acoustic data/ductile iron-NA-NA-NA-noise logger_1-2_10.wav,ductile iron,NA,NA,NA,NA,1,10,384207973628a8fc0d07be1847a6467f,g93f57e4971,train
cc4b0abd0e8be,leak acoustic data/ductile iron-NA-0.3179 MPa-0.51 ms-hydrophone-0-1.wav,ductile iron,NA,0.3179 MPa,0.51 ms,NA,0,,e297eeb646783d6c1f12f7ca8ae9df7d,g7a6ba50371,val
cc4e8b8aad494,leak acoustic data/ductile iron-NA-0.0650 MPa-2.46 ms-noise logger-0-1.wav,ductile iron,NA,0.0650 MPa,2.46 ms,NA,0,,2340249ac7a603b148b8bab1d3460979,g6d1c37f119,train
cc53ed0c8e038,no leak acoustic data/pe-zone 2-NA-NA-noise logger_3-4_6.wav,pe,zone 2,NA,NA,NA,3,6,ed995072d3391201e70951ae43a84bca,gea042922d6,train
cc54d15182411,leak acoustic data/ductile iron-NA-NA-NA-NA-0-1_1.wav,ductile iron,NA,NA,NA,NA,0,1,2d4477a9a7c0fa73481df45dc3c422c9,gfa0873ca10,train
cc5cb8c05644e,no leak acoustic data/pe-NA-NA-NA-hydrophone_3-4.wav,pe,NA,NA,NA,NA,3,,003a646b639b4931f81cdf32df219ef8,g89cac0676b,test
cc5ddb79c589a,leak acoustic data/pvc-zone 1-0.32 MPa-NA-noise logger-0-1.wav,pvc,zone 1,0.32 MPa,NA,NA,0,,681a907be09fb5cbe63c43282d78eb4d,ge955baee5a,train
cc5f3dafedb58,no leak acoustic data/pe-NA-NA-NA-noise logger_0-1_6.wav,pe,NA,NA,NA,NA,0,6,176267629a0da6493eebbbd9e16ca7d8,g953e24b384,val
cc5fd818faa54,leak acoustic data/ductile iron-NA-0.3302 MPa-1.27 ms-hydrophone-0-1.wav,ductile iron,NA,0.3302 MPa,1.27 ms,NA,0,,79c6a53f4aaf92cad0f0bd44ccdeadc8,g5504f86c1a,test
cc61178e3438c,environmental noise/engine_3-NA-noise logger_1-2.wav,NA,NA,NA,NA,engine_3,1,,2a874d2925a17b43ec865be1487e5d7c,g5e13531e77,train
cc6522c9ed17f,environmental noise/drilling_6-NA-noise logger_4-5.wav,NA,NA,NA,NA,drilling_6,4,,7d1f89565c9cf019ab244179d387c199,ga57a371b12,train
cc66d7b4832d0,environmental noise/unknown_noise-NA-noise logger_2-3.wav,NA,NA,NA,NA,unknown_noise,2,,c865a7c4e261141d815ba90d59b0b109,g6cbb81280e,test
cc6a1078eb7bc,leak acoustic data/ductile iron-zone 2-0.3106 MPa-0.77 ms-noise logger-0-1_3.wav,ductile iron,zone 2,0.3106 MPa,0.77 ms,NA,0,3,f663c023a19d143550e057347df37576,g73533571c1,test
cc6c187a579d4,environmental noise/hydrant_89-NA-noise logger_0-1.wav,NA,NA,NA,NA,hydrant_89,0,,a4f4cad6de4db64d9d27913de14ce252,gc8eff1da18,val
cc6ea88466244,leak acoustic data/pe-NA-0.322 MPa-0.11 ms-noise logger-0-1.wav,pe,NA,0.322 MPa,0.11 ms,NA,0,,2845c55065f9041ba1c2ed24ceee6aec,g5d835272f5,train
cc75ae24f5c96,leak acoustic data/NA-NA-NA-NA-noise logger-0-1.wav,NA,NA,NA,NA,NA,0,,69a8327f0d604ede1f1fc9a977cbc3a8,g91fbce6ceb,test
cc77af487b65d,no leak acoustic data/ductile iron-NA-NA-NA-noise logger_2-3_9.wav,ductile iron,NA,NA,NA,NA,2,9,819c2fb3bf7c5b664102e6eab3d59450,g93f57e4971,train
cc7d2c8649c8a,no leak acoustic data/ductile iron-zone 2-NA-NA-hydrophone_0-1_4.wav,ductile iron,zone 2,NA,NA,NA,0,4,d484461646bdc762bd902933dde7b6de,g094234dd26,train
cc802e0de4b2b,leak acoustic data/pe-zone 2-NA-NA-noise logger-0-1_2.wav,pe,zone 2,NA,NA,NA,0,2,3ab0899297536f4a2dfb468fae62be54,g5142c16106,train
cc84f37cac49e,no leak acoustic data/pe-NA-NA-NA-noise logger_4-5_7.wav,pe,NA,NA,NA,NA,4,7,dec649d52a949300fbf7d02f92846af3,g953e24b384,val
cc8764f092ba1,no leak acoustic data/ductile iron-NA-NA-NA-noise logger_4-5_11.wav,ductile iron,NA,NA,NA,NA,4,11,e3694938284b003a1c1fb10b2be45596,g93f57e4971,train
